   ,YEAR_MONTH,CUSTOMER_CODE,SUM(A.SALES_QTY_TOT),SUM(SALES_VALUE_TOT)
43663,2022-12,000000009013244,31.8,1822850
43664,2022-10,000000009025462,10567.18,4226872
43665,2022-11,000000009012848,62.24,1251024
43666,2022-12,000000009000144,605.72,33380458
43667,2022-12,000000009021646,120.38,6948983.86
43668,2022-10,000000009000047,7.54,487696.2
43669,2022-11,000000009014354,10.38,623159.2
43670,2022-12,000000009000182,169.76,10144811.5
43671,2022-12,000000009000013,3749.6,220434354
43672,2022-12,000000009001148,3832.47,224422106.7
43673,2022-12,000000009002765,4157.72,243934800
43674,2022-10,000000009023846,15.58,968452.8
43675,2022-12,000000009022144,74.22,4201547.8
43676,2022-10,000000009000158,101.32,6020001.5
43677,2022-11,000000009002289,342.08,20071514
43678,2022-11,000000009025463,2.66,157917
43679,2022-11,000000009002771,399.34,99835
43680,2022-11,000000009013215,60.95,4117172.5
43681,2022-11,000000009022581,31.38,1759578
43682,2022-12,000000009017640,527.98,1565004.4
43683,2022-12,000000009024301,624.12,4036940
43684,2022-12,000000009018697,857.98,39966688
43685,2022-12,000000009001472,123.42,2456058
43686,2022-11,000000009024598,821.68,33737902
43687,2022-11,000000009000813,132.74,7385759.6
43688,2022-12,000000009011298,59.8,4425200
43689,2022-11,000000009015249,25.45,1526417.75
43690,2022-12,000000009015809,177.3,10505260.2
43691,2022-12,000000009025328,27.66,1586301
43692,2022-12,000000009021335,116.96,6970501.2
43693,2022-12,000000009024850,3.86,227727.8
43694,2022-12,000000009021884,178.7,11544020
43695,2022-12,000000009005588,8.86,529254
43696,2022-12,000000009020580,246.53,13592528
43697,2022-12,000000009024783,213.16,11858037.7
43698,2022-11,000000009025492,40.62,2402026.8
43699,2022-12,000000009019407,217.88,11378758
43700,2022-10,000000009009933,471.06,20134948
43701,2022-12,000000009002839,2010.82,114794554
43702,2022-10,000000009003565,20.84,1242064
43703,2022-11,000000009021281,46.5,3534000
43704,2022-11,000000009023071,40,562000
43705,2022-11,000000009023515,172.34,473935
43706,2022-12,000000009000803,10.34,578519.5
43707,2022-12,000000009023071,40,522000
43708,2022-12,000000009025418,65.28,3897216
43709,2022-10,000000009025111,49.72,2947921.2
43710,2022-11,000000009010676,61.15,4130682.5
43711,2022-11,000000009023376,6.52,390770.4
43712,2022-12,000000009006901,53.82,3090888.5
43713,2022-10,000000009000258,19.94,1236280
43714,2022-10,000000009025483,2.36,141356.6
43715,2022-10,000000009005112,27.17,1524508.7
43716,2022-11,000000009001836,9.67,602924.5
43717,2022-11,000000009018096,13.71,824871.81
43718,2022-11,000000009002108,312.78,17866327
43719,2022-10,000000009004574,113.18,6739574
43720,2022-11,000000009012201,16.51,1030125.96
43721,2022-12,000000009004467,31.08,1735818
43722,2022-11,000000009022783,34,2118200
43723,2022-10,000000009005769,63.98,3046832
43724,2022-12,000000009015668,40.44,2348762
43725,2022-10,000000009017415,79.82,4850619
43726,2022-11,000000009024876,20,280000
43727,2022-10,000000009005614,349.58,19374400
43728,2022-12,000000009027816,16.32,1002048
43729,2022-10,000000009022976,36.58,2181475.4
43730,2022-10,000000009004838,63.63,3490065
43731,2022-12,000000009008686,60.01,3388345.1
43732,2022-12,000000009025360,26.9,1556165
43733,2022-11,000000009016172,35.64,2067467
43734,2022-12,000000009024565,18.62,1039927
43735,2022-12,000000009004782,80,1040000
43736,2022-12,000000009015691,181.53,10425811
43737,2022-12,000000009000108,224.85,13221180
43738,2022-12,000000009018237,30.98,1782899
43739,2022-12,000000009017160,122,8241100
43740,2022-12,000000009002013,18.63,1191388.5
43741,2023-01,000000009008675,393.58,26865229
43742,2022-12,000000009024875,240,3060000
43743,2022-12,000000009027034,125.18,1608563
43744,2022-12,000000009019044,31.5,1749825
43745,2022-12,000000009010951,243.72,13172135
43746,2022-12,000000009004864,505.55,28353214
43747,2022-10,000000009005206,100.72,5573901.8
43748,2022-12,000000009024820,359.55,20220273.6
43749,2022-12,000000009020291,20.26,1197389
43750,2022-12,000000009017760,12.71,754010.6
43751,2022-12,000000009025423,153.26,8809289
43752,2022-12,000000009023080,320.71,18479468.16
43753,2022-12,000000009025468,80.43,4524535
43754,2022-12,000000009010258,221.89,12268782.2
43755,2023-01,000000009025681,48286.58,26303879.1
43756,2023-01,000000009025459,1162.9,67972935.2
43757,2023-01,000000009021690,2008.48,108454545
43758,2023-01,000000009023758,2149.86,110284725
43759,2023-01,000000009017388,206.9,1344850
43760,2023-01,000000009023549,220,2986240
43761,2023-01,000000009018697,1333.8,60367033
43762,2022-12,000000009016856,37.71,2130624.6
43763,2022-12,000000009000364,468.3,27301138
43764,2022-12,000000009001272,10.83,655467.5
43765,2022-12,000000009000950,10.92,660531
43766,2022-12,000000009002252,10.58,650670
43767,2022-12,000000009015990,22.64,1276896
43768,2022-12,000000009025713,167.1,161251.5
43769,2022-12,000000009004440,131.44,7163480
43770,2022-10,000000009002472,72.76,4418538
43771,2022-12,000000009004791,71.22,4594761
43772,2022-12,000000009001540,26.82,1547514
43773,2022-12,000000009004844,132.98,7988773.5
43774,2022-12,000000009025701,12.49,732443.1
43775,2022-12,000000009014016,20,250000
43776,2022-12,000000009013021,23.87,1442941.5
43777,2022-11,000000009002035,1.91,112690
43778,2022-12,000000009016318,81.82,3636973
43779,2022-12,000000009000349,29.24,1676036.8
43780,2022-12,000000009001647,61.04,3446695
43781,2022-12,000000009024981,10.95,635773.2
43782,2022-10,000000009023687,39.26,2358617.4
43783,2022-12,000000009025108,3.46,206465.8
43784,2022-10,000000009018147,45.62,139141
43785,2022-10,000000009001389,25,1525000
43786,2022-11,000000009025448,2.76,170107.8
43787,2022-12,000000009012474,61.78,3296380.2
43788,2022-10,000000009007872,30.23,1786593
43789,2022-10,000000009000205,39.17,2447341.6
43790,2022-11,000000009022099,19.78,1182123.8
43791,2022-10,000000009000129,61.18,3785326.5
43792,2022-12,000000009008816,11.36,653768
43793,2022-11,000000009017789,3.7,223739
43794,2022-11,000000009020928,47.55,2805373.5
43795,2022-12,000000009013215,53.81,3634865.5
43796,2023-03,000000009015942,1779.81,106733828.22
43797,2023-02,000000009010951,334.88,21014546
43798,2023-02,000000009011393,2266.87,140730782
43799,2023-02,000000009004666,517.41,32260383
43800,2023-02,000000009007851,251.13,15834790
43801,2023-02,000000009001527,716.47,45195271.6
43802,2023-02,000000009007878,320.12,20380280.2
43803,2023-02,000000009000411,82.53,5060660.4
43804,2023-01,000000009023687,118.06,7218926.4
43805,2023-01,000000009000992,2623.53,153366291.95
43806,2023-01,000000009001143,533.22,31273544
43807,2023-03,000000009020929,304.67,18224361
43808,2023-03,000000009001013,726.06,45747140.6
43809,2023-03,000000009010798,104.7,6367679
43810,2023-03,000000009001136,7519.39,440544458.5
43811,2023-03,000000009005215,7149.74,375756347
43812,2023-03,000000009021610,325.16,20338591.2
43813,2023-03,000000009000013,4075.72,253474872
43814,2023-03,000000009001534,319.12,19682958
43815,2023-03,000000009000616,343.16,21215123.1
43816,2023-03,000000009023671,148.01,9035016
43817,2023-03,000000009000779,200.64,13040735.6
43818,2023-03,000000009000902,4713.48,278187867.1
43819,2023-03,000000009000145,225.42,13919463.25
43820,2023-03,000000009001777,26.87,1637831
43821,2023-03,000000009025436,876,59287680
43822,2023-03,000000009004412,723.59,43336509.4
43823,2023-01,000000009010951,419.22,24856396
43824,2023-01,000000009008986,147.96,8980966
43825,2023-02,000000009000858,34.59,2141726.9
43826,2023-02,000000009015249,25.35,1548577.5
43827,2023-02,000000009002352,3078.7,187259958.5
43828,2023-02,000000009025438,1034.97,64661252
43829,2023-02,000000009000293,2872.15,177306001.75
43830,2023-02,000000009015986,193.76,11523546
43831,2023-01,000000009001534,421.81,24846740.1
43832,2023-01,000000009024853,98.75,6022097
43833,2023-01,000000009015963,368.46,21351058
43834,2023-01,000000009011394,458.46,27659290
43835,2023-03,000000009001412,602.32,37331803.8
43836,2023-01,000000009009723,401.95,24901048
43837,2023-03,000000009009052,640.26,38476643
43838,2023-03,000000009000622,206.55,13160203.4
43839,2023-03,000000009000147,2826.12,170094074
43840,2023-03,000000009005067,1141.91,67064328.8
43841,2023-03,000000009018377,1373.72,81094697
43842,2023-03,000000009023139,20192.96,13529283.2
43843,2023-03,000000009007044,89.7,4286829
43844,2023-03,000000009017907,349.46,6517429
43845,2023-03,000000009002064,1531.28,83799298
43846,2023-03,000000009001069,356.47,21180768.5
43847,2023-03,000000009000813,339.78,20479234
43848,2023-02,000000009016008,256.21,15473740
43849,2023-02,000000009000816,703.46,43899200
43850,2023-01,000000009001363,389.91,22328692
43851,2023-01,000000009001589,1231.64,61935286
43852,2023-01,000000009022281,40,554000
43853,2023-01,000000009016424,55.59,3238117.5
43854,2023-03,000000009017149,212.6,1488200
43855,2023-02,000000009024897,784.21,47083490
43856,2023-02,000000009023279,699,9506400
43857,2023-03,000000009012056,23813.74,23111234.67
43858,2023-03,000000009013307,329.11,20881350.5
43859,2023-03,000000009025264,3124.36,187012049
43860,2023-03,000000009005381,1143.25,69882431.8
43861,2023-03,000000009014334,1256.18,79333265.4
43862,2023-03,000000009023322,536.41,31163837
43863,2023-03,000000009000612,299.93,18870594.75
43864,2023-02,000000009025681,11849.57,8028235.75
43865,2023-01,000000009002472,45.14,2745587.75
43866,2023-01,000000009001526,1452.36,84702712
43867,2023-01,000000009017591,80.26,4750421.6
43868,2023-02,000000009025381,7034.82,5557507.8
43869,2023-03,000000009001183,2.08,126256
43870,2023-03,000000009001073,4721.82,283230574.8
43871,2023-03,000000009025261,1360.55,80413763.6
43872,2023-02,000000009023080,258.63,15855707.06
43873,2023-01,000000009001533,295.88,17025870
43874,2023-01,000000009000792,54.51,3290140
43875,2023-01,000000009001692,445.36,26417625.6
43876,2023-01,000000009002185,373.23,22878792.6
43877,2023-01,000000009002093,41.45,2388002
43878,2023-02,000000009008326,85.26,5203964.25
43879,2023-01,000000009018096,12.41,764234.11
43880,2023-01,000000009021196,136.98,8411214.8
43881,2023-01,000000009025424,617.62,35580700
43882,2023-03,000000009015990,45.22,2803640
43883,2023-03,000000009002020,925.05,56257102.2
43884,2023-02,000000009009873,41.94,2558340
43885,2023-01,000000009007851,359.59,21748570.5
43886,2023-01,000000009001459,44.55,2707815
43887,2023-03,000000009022056,633.08,41483441
43888,2023-03,000000009025533,89.1,6249593
43889,2023-01,000000009005215,3651.24,196852175
43890,2023-02,000000009002838,421.58,2951060
43891,2023-03,000000009004429,1545.66,90131162.74
43892,2023-02,000000009004732,1626.39,97575145.2
43893,2023-02,000000009024997,1176.14,68810927
43894,2023-02,000000009000452,240,3228160
43895,2023-03,000000009021616,118.96,7136912
43896,2023-01,000000009001669,145.36,7589293.95
43897,2023-02,000000009023049,83.94,5069976
43898,2023-02,000000009002160,35.49,2162106.5
43899,2023-01,000000009025109,209.62,12227281
43900,2023-01,000000009017494,320.79,17856001.5
43901,2023-02,000000009009094,124.82,7716996.5
43902,2023-02,000000009017388,93.02,609281
43903,2023-02,000000009025824,87.7,5077830
43904,2023-03,000000009019700,564.22,1022166
43905,2023-03,000000009028057,973.34,389336
43906,2023-03,000000009025894,41.87,2654188.2
43907,2023-02,000000009010911,78.16,4885088
43908,2023-02,000000009001366,122.6,7744412
43909,2023-02,000000009008686,62.7,4038550
43910,2023-02,000000009000014,2815.81,172140646
43911,2023-02,000000009004525,52.14,3389810
43912,2023-03,000000009016885,98.22,638430
43913,2023-03,000000009023758,1839.92,89248855
43914,2023-01,000000009010963,207.44,11267836
43915,2023-02,000000009014746,59.62,384549
43916,2023-01,000000009017316,139.72,8334791.2
43917,2023-01,000000009021610,229.13,14403003.5
43918,2023-03,000000009020003,34.96,2122072
43919,2023-03,000000009002777,257.61,15498406.9
43920,2023-03,000000009025925,101.74,6230700
43921,2023-02,000000009016336,41.6,2527824
43922,2023-02,000000009024301,212,1300544
43923,2023-02,000000009002235,1315.01,82070241
43924,2023-02,000000009019960,11650.94,11068393
43925,2023-02,000000009023970,498.5,149550
43926,2023-01,000000009024869,966.87,55771350.6
43927,2023-02,000000009025193,29.17,1736029
43928,2023-02,000000009001534,229.84,14065480.1
43929,2023-02,000000009000740,39.46,2347870
43930,2023-02,000000009016172,25.46,1590942.4
43931,2023-02,000000009011397,200.9,12602390
43932,2023-03,000000009018361,619.66,35777540.6
43933,2023-03,000000009015691,255.22,15040482
43934,2023-03,000000009025195,24.48,1572399.4
43935,2023-03,000000009008401,798.68,48956233.8
43936,2023-02,000000009000182,133.72,8231360
43937,2023-02,000000009021165,18.76,347060
43938,2023-01,000000009025726,32.28,1914849.6
43939,2023-01,000000009016017,793.49,48232974.5
43940,2023-01,000000009015934,62.58,3556421.4
43941,2023-02,000000009025816,2.32,145412.8
43942,2023-02,000000009005381,1330.66,84223364.96
43943,2023-03,000000009004973,10.96,710208
43944,2023-03,000000009022019,445.44,20770153
43945,2023-03,000000009027832,136.44,8260148
43946,2023-01,000000009001091,1197.1,70773865
43947,2023-02,000000009001615,425.74,24575814
43948,2023-02,000000009002269,36.98,2238249
43949,2023-01,000000009006563,66.98,4003962.9
43950,2023-01,000000009025746,285.08,15406918
43951,2023-02,000000009000898,324.3,19158129.6
43952,2023-02,000000009021646,86.24,5300287.44
43953,2023-01,000000009020003,34.64,2021043
43954,2023-01,000000009021133,59.8,3661920.8
43955,2023-03,000000009017415,9.95,605955
43956,2023-03,000000009025532,111.46,1802740
43957,2023-02,000000009019441,70.7,4355285.8
43958,2023-01,000000009018432,29.91,1797591
43959,2023-01,000000009002187,24.12,1445391
43960,2023-01,000000009014746,132.78,861422
43961,2023-01,000000009002598,818.63,48436594.6
43962,2023-01,000000009023279,381,5181600
43963,2023-01,000000009025381,1987,1569730
43964,2023-03,000000009024998,480.42,28784960
43965,2023-03,000000009025896,9.86,649334.4
43966,2023-01,000000009025328,12.29,697656
43967,2023-01,000000009023385,35.73,2151582.23
43968,2023-01,000000009001416,178.8,10814918.8
43969,2023-01,000000009005588,7.87,477227
43970,2023-02,000000009023515,236.98,460182
43971,2023-02,000000009025866,2.3,144102.2
43972,2023-02,000000009013244,10.4,680360
43973,2023-03,000000009024755,31.85,2100483.2
43974,2023-03,000000009011374,87.15,5313847
43975,2023-03,000000009017095,94.07,5722195
43976,2023-02,000000009005383,21.39,1368746.1
43977,2023-01,000000009004416,61.86,3825748
43978,2023-02,000000009000205,34.71,2181762.3
43979,2023-02,000000009025861,10.3,646637
43980,2023-02,000000009013792,10.94,684681
43981,2023-03,000000009000047,20.49,1292311.5
43982,2023-01,000000009017160,121.29,8375074.5
43983,2023-01,000000009005769,230.51,11437342
43984,2023-03,000000009024439,218,21858860
43985,2023-02,000000009015942,329.45,20253152
43986,2023-02,000000009024630,51.17,3333725.5
43987,2023-01,000000009017217,49.43,2965800
43988,2023-01,000000009024630,36.96,2334024
43989,2023-02,000000009027833,10.74,655140
43990,2023-02,000000009000129,51.24,3089835
43991,2023-02,000000009002116,155.71,9502852
43992,2023-02,000000009002039,283.44,18641834.7
43993,2023-02,000000009013025,61.4,3769913.4
43994,2023-01,000000009001752,121.78,7235441.6
43995,2023-03,000000009000719,510.49,31752478
43996,2023-02,000000009013382,372.14,22225302.8
43997,2023-02,000000009017591,71.59,4365695
43998,2023-02,000000009022144,23.94,1575347
43999,2023-02,000000009008987,64.65,4146860.3
44000,2023-02,000000009017095,29.65,1885270
44001,2023-01,000000009025774,31.26,1897482
44002,2023-01,000000009001112,23.82,1429200
44003,2023-02,000000009024344,11.92,756443.2
44004,2023-02,000000009000781,261.02,16057356
44005,2023-01,000000009013762,7.03,422854
44006,2023-02,000000009002789,62.08,4097508
44007,2023-02,000000009021242,37.28,715776
44008,2023-03,000000009001680,60.58,3618443.4
44009,2023-03,000000009024832,137.26,8794856
44010,2023-03,000000009004659,35.01,2121606
44011,2023-03,000000009006659,303.08,16161741
44012,2023-02,000000009011379,128.34,7695458.2
44013,2023-02,000000009013291,156.04,9235730
44014,2023-03,000000009000952,16.08,1043586.8
44015,2023-01,000000009025751,41.14,2509045.4
44016,2023-02,000000009014451,59.6,2631627.68
44017,2023-01,000000009019407,160.94,9055663
44018,2023-02,000000009002556,9.93,616553.7
44019,2023-02,000000009008430,21.13,1349044.85
44020,2023-02,000000009000144,299.06,17641712
44021,2023-03,000000009009831,63.56,3915296
44022,2023-02,000000009025836,80,1068040
44023,2023-02,000000009001707,70.68,4281321
44024,2023-03,000000009017391,47.83,2873905
44025,2023-02,000000009024877,134.58,8505456
44026,2023-02,000000009023237,29.84,1867643.6
44027,2023-02,000000009063443,25.68,1539476
44028,2023-01,000000009017528,14.92,907803.4
44029,2023-01,000000009022786,8.3,483682.5
44030,2023-03,000000009013792,36.44,2285285
44031,2023-02,000000009024497,355.52,16887200
44032,2023-02,000000009015724,67.49,4379109.4
44033,2023-02,000000009010798,132.62,8206915
44034,2023-03,000000009005994,1.74,106009.5
44035,2023-02,000000009024261,56.86,3569102.2
44036,2023-02,000000009001424,37.16,2270189
44037,2023-02,000000009013141,99.29,5724068.5
44038,2023-02,000000009006283,1277.58,76853352
44039,2023-03,000000009006235,252.76,14633326.4
